timestamp,BTC_open,BTC_high,BTC_low,BTC_close,ETH_open,ETH_high,ETH_low,ETH_close,ADA_open,ADA_high,ADA_low,ADA_close,BNB_open,BNB_high,BNB_low,BNB_close
2021-01-01 17:00:00,29300.79000000,29339.76000000,29339.76000000,29277.25000000,735.76000000,736.45000000,736.45000000,733.67000000,0.18000000,0.18013000,0.18013000,0.17906000,38.19010000,38.30230000,38.30230000,38.03460000
2021-01-01 17:30:00,29277.24000000,29277.24000000,29277.24000000,29079.64000000,733.72000000,733.73000000,733.73000000,727.94000000,0.17909000,0.17912000,0.17912000,0.17796000,38.03470000,38.05120000,38.05120000,37.83970000
2021-01-01 18:00:00,29077.59000000,29259.98000000,29259.98000000,29021.88000000,727.94000000,731.80000000,731.80000000,727.06000000,0.17790000,0.17895000,0.17895000,0.17741000,37.83970000,38.18300000,38.18300000,37.58510000
2021-01-01 18:30:00,29021.88000000,29103.18000000,29103.18000000,29072.70000000,727.02000000,728.61000000,728.61000000,724.60000000,0.17735000,0.17821000,0.17821000,0.17465000,37.58350000,37.69600000,37.69600000,37.59890000
2021-01-01 19:00:00,29072.70000000,29125.31000000,29125.31000000,29055.08000000,724.57000000,725.29000000,725.29000000,724.03000000,0.17465000,0.17473000,0.17473000,0.17418000,37.60920000,37.61790000,37.61790000,37.48000000
2021-01-01 19:30:00,29055.08000000,29125.32000000,29125.32000000,29029.04000000,724.00000000,728.28000000,728.28000000,725.34000000,0.17415000,0.17587000,0.17587000,0.17432000,37.48680000,37.67340000,37.67340000,37.40000000
2021-01-01 20:00:00,29029.04000000,29245.17000000,29245.17000000,29212.62000000,725.34000000,729.16000000,729.16000000,728.42000000,0.17432000,0.17588000,0.17588000,0.17520000,37.40000000,37.53170000,37.53170000,37.51940000
2021-01-01 20:30:00,29212.62000000,29279.72000000,29279.72000000,29200.96000000,728.42000000,730.71000000,730.71000000,729.48000000,0.17523000,0.17529000,0.17529000,0.17503000,37.51950000,37.53510000,37.53510000,37.40100000
2021-01-01 21:00:00,29200.97000000,29239.99000000,29239.99000000,29225.79000000,729.48000000,730.35000000,730.35000000,729.79000000,0.17505000,0.17552000,0.17552000,0.17539000,37.40990000,37.45960000,37.45960000,37.37610000
2021-01-01 21:30:00,29225.80000000,29289.82000000,29289.82000000,29160.39000000,729.79000000,730.61000000,730.61000000,728.23000000,0.17539000,0.17567000,0.17567000,0.17521000,37.37400000,37.44150000,37.44150000,37.23490000
2021-01-01 22:00:00,29163.17000000,29303.57000000,29303.57000000,29270.90000000,728.23000000,731.97000000,731.97000000,731.66000000,0.17522000,0.17637000,0.17637000,0.17600000,37.23230000,37.55070000,37.55070000,37.55070000
2021-01-01 22:30:00,29270.90000000,29326.74000000,29326.74000000,29262.32000000,731.58000000,731.62000000,731.62000000,728.90000000,0.17606000,0.17612000,0.17612000,0.17535000,37.55010000,37.65460000,37.65460000,37.57660000
2021-01-01 23:00:00,29262.32000000,29309.90000000,29309.90000000,29276.25000000,728.97000000,730.25000000,730.25000000,728.72000000,0.17532000,0.17588000,0.17588000,0.17532000,37.58170000,37.71000000,37.71000000,37.58250000
2021-01-01 23:30:00,29276.24000000,29338.89000000,29338.89000000,29331.69000000,728.78000000,730.58000000,730.58000000,728.91000000,0.17528000,0.17555000,0.17555000,0.17509000,37.58250000,37.98280000,37.98280000,37.77620000
2021-01-02 00:00:00,29331.70000000,29338.59000000,29338.59000000,29032.24000000,728.91000000,730.66000000,730.66000000,717.79000000,0.17505000,0.17572000,0.17572000,0.17117000,37.76370000,37.81560000,37.81560000,36.97410000
2021-01-02 00:30:00,29032.24000000,29204.66000000,29204.66000000,29197.48000000,717.80000000,723.13000000,723.13000000,719.90000000,0.17120000,0.17293000,0.17293000,0.17171000,36.98620000,37.23150000,37.23150000,36.96190000
2021-01-02 01:00:00,29197.93000000,29234.99000000,29234.99000000,29208.45000000,719.90000000,721.30000000,721.30000000,720.00000000,0.17174000,0.17227000,0.17227000,0.17093000,36.96800000,37.17820000,37.17820000,36.96520000
2021-01-02 01:30:00,29208.45000000,29400.00000000,29400.00000000,29359.47000000,720.00000000,731.75000000,731.75000000,729.38000000,0.17095000,0.17423000,0.17423000,0.17358000,36.96520000,37.27910000,37.27910000,37.24180000
2021-01-02 02:00:00,29359.46000000,29469.00000000,29469.00000000,29414.16000000,729.39000000,733.50000000,733.50000000,733.46000000,0.17362000,0.17435000,0.17435000,0.17407000,37.24570000,37.36810000,37.36810000,37.32620000
2021-01-02 02:30:00,29414.32000000,29425.58000000,29425.58000000,29323.82000000,733.43000000,734.40000000,734.40000000,729.44000000,0.17415000,0.17474000,0.17474000,0.17428000,37.32970000,37.35070000,37.35070000,37.19930000
2021-01-02 03:00:00,29323.82000000,29382.49000000,29382.49000000,29312.24000000,729.45000000,731.96000000,731.96000000,730.46000000,0.17426000,0.17618000,0.17618000,0.17570000,37.19980000,37.39710000,37.39710000,37.35830000
2021-01-02 03:30:00,29311.23000000,29361.58000000,29361.58000000,29351.95000000,730.50000000,731.16000000,731.16000000,730.39000000,0.17569000,0.17573000,0.17573000,0.17501000,37.36530000,37.59900000,37.59900000,37.55670000
2021-01-02 04:00:00,29351.95000000,29363.41000000,29363.41000000,29302.92000000,730.39000000,730.54000000,730.54000000,728.00000000,0.17500000,0.17516000,0.17516000,0.17404000,37.55660000,37.55850000,37.55850000,37.40650000
2021-01-02 04:30:00,29302.92000000,29396.00000000,29396.00000000,29349.63000000,728.00000000,730.67000000,730.67000000,729.45000000,0.17403000,0.17438000,0.17438000,0.17430000,37.40710000,37.47390000,37.47390000,37.42660000
2021-01-02 05:00:00,29349.63000000,29500.00000000,29500.00000000,29495.97000000,729.45000000,733.40000000,733.40000000,731.89000000,0.17427000,0.17470000,0.17470000,0.17429000,37.42270000,37.52400000,37.52400000,37.42540000
2021-01-02 05:30:00,29495.97000000,29590.00000000,29590.00000000,29589.99000000,731.83000000,732.48000000,732.48000000,731.99000000,0.17428000,0.17529000,0.17529000,0.17501000,37.42440000,37.80000000,37.80000000,37.68260000
2021-01-02 06:00:00,29589.99000000,29663.10000000,29663.10000000,29659.47000000,731.99000000,733.19000000,733.19000000,731.99000000,0.17493000,0.17503000,0.17503000,0.17452000,37.67550000,37.68100000,37.68100000,37.43620000
2021-01-02 06:30:00,29659.47000000,29745.00000000,29745.00000000,29709.07000000,732.00000000,740.49000000,740.49000000,737.04000000,0.17452000,0.17507000,0.17507000,0.17384000,37.43620000,37.59030000,37.59030000,37.49390000
2021-01-02 07:00:00,29709.06000000,29770.65000000,29770.65000000,29716.43000000,737.08000000,738.66000000,738.66000000,735.41000000,0.17396000,0.17477000,0.17477000,0.17443000,37.49300000,37.54640000,37.54640000,37.46730000
2021-01-02 07:30:00,29716.50000000,29820.50000000,29820.50000000,29750.00000000,735.42000000,736.12000000,736.12000000,735.12000000,0.17445000,0.17482000,0.17482000,0.17242000,37.46170000,37.46830000,37.46830000,37.33120000
2021-01-02 08:00:00,29751.47000000,29849.11000000,29849.11000000,29722.54000000,735.12000000,738.35000000,738.35000000,731.51000000,0.17244000,0.17305000,0.17305000,0.17169000,37.33100000,37.38260000,37.38260000,37.11990000
2021-01-02 08:30:00,29722.53000000,29849.00000000,29849.00000000,29844.51000000,731.51000000,734.37000000,734.37000000,733.84000000,0.17172000,0.17274000,0.17274000,0.17151000,37.11990000,37.25380000,37.25380000,37.13760000
2021-01-02 09:00:00,29844.52000000,29862.00000000,29862.00000000,29700.30000000,733.84000000,734.64000000,734.64000000,730.34000000,0.17155000,0.17219000,0.17219000,0.17138000,37.13820000,37.24150000,37.24150000,37.11510000
2021-01-02 09:30:00,29701.05000000,29899.00000000,29899.00000000,29612.87000000,730.35000000,733.00000000,733.00000000,725.41000000,0.17139000,0.17177000,0.17177000,0.17064000,37.11540000,37.16640000,37.16640000,37.00150000
2021-01-02 10:00:00,29612.88000000,29829.00000000,29829.00000000,29779.98000000,725.24000000,733.50000000,733.50000000,732.17000000,0.17062000,0.17206000,0.17206000,0.17190000,37.01500000,37.34160000,37.34160000,37.29560000
2021-01-02 10:30:00,29779.99000000,29799.94000000,29799.94000000,29680.99000000,732.17000000,733.93000000,733.93000000,728.47000000,0.17201000,0.17238000,0.17238000,0.17114000,37.29550000,37.50000000,37.50000000,37.17630000
2021-01-02 11:00:00,29679.51000000,29780.53000000,29780.53000000,29669.70000000,728.55000000,731.10000000,731.10000000,727.86000000,0.17114000,0.17213000,0.17213000,0.17122000,37.17640000,37.32200000,37.32200000,37.26410000
2021-01-02 11:30:00,29669.70000000,29771.39000000,29771.39000000,29755.00000000,727.86000000,730.80000000,730.80000000,729.70000000,0.17121000,0.17235000,0.17235000,0.17204000,37.26410000,37.36260000,37.36260000,37.31760000
2021-01-02 12:00:00,29754.99000000,30433.00000000,30433.00000000,30289.70000000,729.70000000,743.00000000,743.00000000,739.94000000,0.17207000,0.17374000,0.17374000,0.17298000,37.31430000,37.36760000,37.36760000,37.25820000
2021-01-02 12:30:00,30290.82000000,30888.00000000,30888.00000000,30604.03000000,739.96000000,757.00000000,757.00000000,752.38000000,0.17297000,0.17970000,0.17970000,0.17958000,37.25820000,37.90000000,37.90000000,37.88660000
2021-01-02 13:00:00,30604.03000000,30900.00000000,30900.00000000,30849.69000000,752.39000000,769.89000000,769.89000000,763.99000000,0.17958000,0.18025000,0.18025000,0.18010000,37.88670000,38.26240000,38.26240000,38.05010000
2021-01-02 13:30:00,30849.70000000,31561.87000000,31561.87000000,31541.17000000,763.98000000,772.80000000,772.80000000,770.77000000,0.18009000,0.18288000,0.18288000,0.17987000,38.04780000,38.18350000,38.18350000,38.13990000
2021-01-02 14:00:00,31546.06000000,31567.89000000,31567.89000000,31087.39000000,770.77000000,771.28000000,771.28000000,753.70000000,0.17987000,0.18091000,0.18091000,0.17763000,38.13890000,38.17410000,38.17410000,37.71580000
2021-01-02 14:30:00,31091.19000000,31335.68000000,31335.68000000,31290.53000000,753.84000000,762.89000000,762.89000000,760.94000000,0.17758000,0.17980000,0.17980000,0.17894000,37.70900000,38.02430000,38.02430000,37.99480000
2021-01-02 15:00:00,31290.53000000,31400.00000000,31400.00000000,31374.63000000,760.99000000,765.95000000,765.95000000,763.65000000,0.17900000,0.17963000,0.17963000,0.17786000,37.99500000,38.19620000,38.19620000,38.10570000
2021-01-02 15:30:00,31374.63000000,31800.00000000,31800.00000000,31691.29000000,763.65000000,768.99000000,768.99000000,768.43000000,0.17783000,0.17900000,0.17900000,0.17886000,38.11130000,38.16640000,38.16640000,38.09470000
2021-01-02 16:00:00,31691.09000000,32420.00000000,32420.00000000,32313.17000000,768.45000000,774.88000000,774.88000000,767.99000000,0.17897000,0.17917000,0.17917000,0.17787000,38.09470000,38.18700000,38.18700000,38.05870000
2021-01-02 16:30:00,32315.39000000,33000.00000000,33000.00000000,32482.28000000,767.93000000,782.98000000,782.98000000,781.94000000,0.17783000,0.18380000,0.18380000,0.18322000,38.05780000,38.34710000,38.34710000,38.33960000
2021-01-02 17:00:00,32484.28000000,32750.00000000,32750.00000000,32606.00000000,781.94000000,784.66000000,784.66000000,776.04000000,0.18321000,0.18434000,0.18434000,0.18144000,38.34780000,38.87980000,38.87980000,38.63660000
2021-01-02 17:30:00,32605.99000000,32935.00000000,32935.00000000,32856.96000000,776.04000000,781.67000000,781.67000000,778.84000000,0.18145000,0.18300000,0.18300000,0.18271000,38.63140000,38.75000000,38.75000000,38.48000000
2021-01-02 18:00:00,32856.95000000,32909.93000000,32909.93000000,32741.38000000,778.77000000,780.66000000,780.66000000,778.00000000,0.18271000,0.18420000,0.18420000,0.18175000,38.48480000,38.50870000,38.50870000,38.19310000
2021-01-02 18:30:00,32741.39000000,33300.00000000,33300.00000000,32999.98000000,778.00000000,784.39000000,784.39000000,780.01000000,0.18175000,0.18347000,0.18347000,0.18285000,38.18260000,38.36080000,38.36080000,38.11200000
2021-01-02 19:00:00,32999.98000000,33100.02000000,33100.02000000,33014.63000000,780.00000000,783.80000000,783.80000000,783.72000000,0.18282000,0.18448000,0.18448000,0.18356000,38.10990000,38.19620000,38.19620000,38.00300000
2021-01-02 19:30:00,33014.62000000,33220.00000000,33220.00000000,33027.20000000,783.72000000,787.69000000,787.69000000,784.79000000,0.18355000,0.18457000,0.18457000,0.18322000,38.01070000,38.16460000,38.16460000,38.04170000
2021-01-02 20:00:00,33027.20000000,33061.37000000,33061.37000000,32237.25000000,784.79000000,785.48000000,785.48000000,768.08000000,0.18320000,0.18383000,0.18383000,0.17943000,38.04170000,38.07790000,38.07790000,37.87210000
2021-01-02 20:30:00,32234.24000000,32433.57000000,32433.57000000,30667.22000000,768.07000000,774.07000000,774.07000000,756.55000000,0.17953000,0.18069000,0.18069000,0.17401000,37.87870000,37.96230000,37.96230000,37.50510000
2021-01-02 21:00:00,30669.43000000,32005.94000000,32005.94000000,31615.18000000,756.57000000,771.34000000,771.34000000,767.43000000,0.17416000,0.17812000,0.17812000,0.17641000,37.43240000,37.99990000,37.99990000,37.84150000
2021-01-02 21:30:00,31615.18000000,31857.83000000,31857.83000000,31694.59000000,767.40000000,770.26000000,770.26000000,768.95000000,0.17633000,0.17783000,0.17783000,0.17729000,37.84050000,37.99790000,37.99790000,37.94570000
2021-01-02 22:00:00,31693.53000000,32200.00000000,32200.00000000,32199.49000000,768.94000000,774.29000000,774.29000000,772.01000000,0.17724000,0.17837000,0.17837000,0.17824000,37.93680000,38.12500000,38.12500000,38.11170000
2021-01-02 22:30:00,32199.49000000,32311.92000000,32311.92000000,32145.66000000,772.01000000,774.50000000,774.50000000,772.19000000,0.17823000,0.17924000,0.17924000,0.17781000,38.11170000,38.18540000,38.18540000,38.12850000
2021-01-02 23:00:00,32143.53000000,32195.53000000,32195.53000000,31965.93000000,772.14000000,777.00000000,777.00000000,776.86000000,0.17784000,0.17882000,0.17882000,0.17839000,38.12850000,38.21940000,38.21940000,38.15990000
2021-01-02 23:30:00,31962.56000000,32246.67000000,32246.67000000,32178.33000000,776.78000000,777.73000000,777.73000000,774.56000000,0.17844000,0.17866000,0.17866000,0.17742000,38.16000000,38.36210000,38.36210000,38.23310000
2021-01-03 00:00:00,32176.45000000,32259.89000000,32259.89000000,32199.99000000,774.44000000,778.40000000,778.40000000,773.84000000,0.17740000,0.17917000,0.17917000,0.17648000,38.23310000,38.38930000,38.38930000,38.09730000
2021-01-03 00:30:00,32199.99000000,32497.80000000,32497.80000000,32447.94000000,773.86000000,778.86000000,778.86000000,775.81000000,0.17653000,0.17763000,0.17763000,0.17647000,38.09900000,38.17510000,38.17510000,38.00820000
2021-01-03 01:00:00,32447.95000000,32640.97000000,32640.97000000,32626.58000000,775.84000000,777.90000000,777.90000000,776.38000000,0.17646000,0.17700000,0.17700000,0.17626000,38.00820000,38.11000000,38.11000000,38.01700000
2021-01-03 01:30:00,32626.59000000,32790.07000000,32790.07000000,32585.09000000,776.32000000,779.00000000,779.00000000,776.97000000,0.17636000,0.17649000,0.17649000,0.17578000,38.01550000,38.06200000,38.06200000,37.96880000
2021-01-03 02:00:00,32583.04000000,32800.00000000,32800.00000000,32782.86000000,776.98000000,778.82000000,778.82000000,777.24000000,0.17578000,0.17578000,0.17578000,0.17544000,37.96930000,38.05260000,38.05260000,38.05130000
2021-01-03 02:30:00,32782.86000000,32884.09000000,32884.09000000,32741.67000000,777.24000000,781.59000000,781.59000000,778.94000000,0.17538000,0.17559000,0.17559000,0.17494000,38.05120000,38.13090000,38.13090000,38.10910000
2021-01-03 03:00:00,32741.68000000,32756.00000000,32756.00000000,32645.68000000,778.95000000,779.28000000,779.28000000,775.30000000,0.17494000,0.17512000,0.17512000,0.17441000,38.10920000,38.13330000,38.13330000,37.99610000
2021-01-03 03:30:00,32645.68000000,32733.99000000,32733.99000000,32573.87000000,775.31000000,776.38000000,776.38000000,772.37000000,0.17442000,0.17495000,0.17495000,0.17446000,37.99610000,38.01380000,38.01380000,37.96220000
2021-01-03 04:00:00,32576.11000000,32711.38000000,32711.38000000,32579.77000000,772.44000000,774.58000000,774.58000000,771.90000000,0.17448000,0.17461000,0.17461000,0.17385000,37.96590000,38.01700000,38.01700000,37.88640000
2021-01-03 04:30:00,32579.77000000,33250.00000000,33250.00000000,33192.53000000,771.92000000,778.44000000,778.44000000,777.41000000,0.17385000,0.17628000,0.17628000,0.17590000,37.88440000,37.93860000,37.93860000,37.85990000
2021-01-03 05:00:00,33192.53000000,34083.68000000,34083.68000000,33984.27000000,777.34000000,788.45000000,788.45000000,786.84000000,0.17572000,0.17693000,0.17693000,0.17549000,37.86010000,37.93000000,37.93000000,37.81760000
2021-01-03 05:30:00,33978.28000000,34180.00000000,34180.00000000,33758.67000000,786.85000000,790.00000000,790.00000000,786.42000000,0.17546000,0.17611000,0.17611000,0.17472000,37.82130000,37.90950000,37.90950000,37.83880000
2021-01-03 06:00:00,33758.67000000,34110.05000000,34110.05000000,33855.54000000,786.48000000,801.92000000,801.92000000,796.05000000,0.17472000,0.17725000,0.17725000,0.17652000,37.84170000,38.12690000,38.12690000,38.00000000
2021-01-03 06:30:00,33855.55000000,34080.00000000,34080.00000000,33967.13000000,795.99000000,800.51000000,800.51000000,799.96000000,0.17654000,0.17685000,0.17685000,0.17664000,38.00520000,38.21750000,38.21750000,38.19680000
2021-01-03 07:00:00,33967.13000000,34566.66000000,34566.66000000,34487.56000000,799.83000000,805.64000000,805.64000000,803.51000000,0.17664000,0.17665000,0.17665000,0.17519000,38.19960000,38.21000000,38.21000000,38.08770000
2021-01-03 07:30:00,34487.56000000,34778.11000000,34778.11000000,34452.34000000,803.64000000,805.74000000,805.74000000,799.78000000,0.17512000,0.17575000,0.17575000,0.17436000,38.08790000,38.12390000,38.12390000,38.03920000
2021-01-03 08:00:00,34451.78000000,34561.08000000,34561.08000000,34403.68000000,799.74000000,802.64000000,802.64000000,802.08000000,0.17430000,0.17482000,0.17482000,0.17420000,38.03910000,38.25890000,38.25890000,38.11140000
2021-01-03 08:30:00,34405.01000000,34670.41000000,34670.41000000,34367.68000000,802.06000000,819.50000000,819.50000000,817.76000000,0.17413000,0.17773000,0.17773000,0.17655000,38.10210000,38.69100000,38.69100000,38.59580000
2021-01-03 09:00:00,34367.35000000,34588.88000000,34588.88000000,34026.68000000,817.31000000,825.66000000,825.66000000,815.67000000,0.17658000,0.18267000,0.18267000,0.17894000,38.59580000,38.76700000,38.76700000,38.23330000
2021-01-03 09:30:00,34031.16000000,34247.91000000,34247.91000000,34190.55000000,815.66000000,820.33000000,820.33000000,818.45000000,0.17893000,0.18072000,0.18072000,0.17928000,38.23330000,38.33230000,38.33230000,38.21370000
2021-01-03 10:00:00,34189.98000000,34350.00000000,34350.00000000,33739.36000000,818.50000000,828.96000000,828.96000000,820.12000000,0.17933000,0.18345000,0.18345000,0.18091000,38.21790000,38.59910000,38.59910000,38.18520000
2021-01-03 10:30:00,33739.36000000,34119.01000000,34119.01000000,33877.96000000,820.14000000,829.00000000,829.00000000,825.72000000,0.18088000,0.18700000,0.18700000,0.18627000,38.17680000,38.48970000,38.48970000,38.40850000
2021-01-03 11:00:00,33877.96000000,34200.00000000,34200.00000000,33933.33000000,825.69000000,832.30000000,832.30000000,824.73000000,0.18627000,0.19420000,0.19420000,0.18941000,38.41250000,39.50000000,39.50000000,39.10000000
2021-01-03 11:30:00,33933.33000000,34450.00000000,34450.00000000,34413.53000000,824.74000000,831.52000000,831.52000000,829.76000000,0.18955000,0.19322000,0.19322000,0.18882000,39.10720000,39.86000000,39.86000000,39.84440000
2021-01-03 12:00:00,34413.53000000,34600.00000000,34600.00000000,34291.85000000,829.77000000,835.70000000,835.70000000,834.34000000,0.18883000,0.19330000,0.19330000,0.19290000,39.85310000,40.64790000,40.64790000,40.51660000
2021-01-03 12:30:00,34293.53000000,34354.53000000,34354.53000000,34103.72000000,834.34000000,835.86000000,835.86000000,831.47000000,0.19300000,0.19450000,0.19450000,0.19357000,40.51630000,40.80000000,40.80000000,39.94060000
